1;RE;RE;RE;SNRHERKUNFT;1.000;0.000;;;;;ölkjhgvfcghjkl;LN;DE;20240117122602;20260119122602;
1;RE;RE;RE;TESTUEB;3.000;0.000;;;;;;;;18991230000000;18991230000000;
1;RE;RE;RE;TL;2.000;0.000;;;;;;;;18991230000000;18991230000000;
1;RE;RE;RE;URSPRUNG-CHARGE;3.000;0.000;;;;;;8;DE;20220123000000;20240124000000;
1;RE;RE;RE;ZUSCHNITT;2.000;0.000;;;;;;FR;;20240117122845;20210116122845;
1;RT;SDFF;;BLECH;1.000;0.000;;;;;;8;;20220123000000;20240124000000;
1;RT;SDFF;;BLECH;1.000;0.000;;;;;;8;;20220123000000;20240124000000;
1;SAD;SDS;AD;BLECH;7.000;0.000;;;;;;8;;20220102000000;20240107000000;
1;SD;DS;D;B1000-BLAU;1.000;0.000;;;;;GH5765;;;20220120000000;20240120000000;
1;SD;DS;D;B1000-U;1.000;0.000;;;;;;;DE;20220120000000;20240120000000;
1;SD;DS;D;B1000-U;1.000;0.000;;;;;;;DE;20241020000000;20240120000000;
1;SD;DS;D;C2;1.000;0.000;;;;;;DFS;;20220102000000;20241201000000;
